Earthquake_Magnitude,Ocean_Depth,Proximity_to_Plate_Boundary,Seafloor_Displacement,Coastal_Population_Density,Wave_Energy,Distance_from_Epicenter,Tsunami
4.671606424,3301.0306725805,1.1073943759,0.3134055615,44.8295706426,116.0352739593,1425.0007630366,0
6.5239754876,1350.632962901,1.1784995033,0.0786836569,127.8454645352,189.1688818125,670.1393582199,0
4.8985956047,594.3551303187,2.2111405478,0.6798728739,192.8793624482,172.226048609,1126.9239195443,0
4.4705996427,1518.0851404516,2.3248599468,0.6131219737,159.3009389229,136.5928837377,1383.5644456346,0
7.0846371131,2971.4802496437,2.5572027174,0.248707156,203.4547753767,180.4388236765,955.7449574297,0
6.7268646557,3651.4675758576,1.1190523937,0.5815083096,39.0568047602,193.4638344461,1679.3927545911,0
4.3840333044,696.5847884736,2.1889477098,0.3448891742,10.4717577219,108.3283015666,959.3366694659,0
4.3537677233,4029.4099220543,2.8301535306,0.756593934,246.7266930049,43.2981134532,748.0740165616,0
4.729846391,3848.8108136913,2.8958341579,0.7168372067,264.4400294639,127.7398189766,959.02183095,0
5.4901656523,469.0750176203,1.0629143905,0.6954756042,131.5286676034,110.4430136109,1248.0241209581,0
4.9708153467,2431.8733030645,1.9415204433,0.3884272212,246.2026150203,90.2328007375,1326.1956916602,0
7.1343204213,4344.5447520087,2.7808444076,0.2700049965,10.4947464924,52.2133599791,773.8024875552,0
7.1827611435,3281.2893909061,1.1634079192,0.135378596,46.7028376626,126.0843496338,1550.2038433619,0
7.008753687,4709.1190989506,1.4034091148,0.3097724847,72.0968642234,71.7523134932,1854.9306826204,0
6.0128939843,3717.1402968901,1.9802384723,0.0288579133,19.2586457993,107.5846062536,1521.9413591941,0
4.7536568464,3637.3569125623,2.621331547,0.4118974784,223.9257698532,80.8059900657,1453.1960700735,0
6.6739896726,4960.4404297098,1.6907933241,0.4110407806,49.6860178231,40.8146116804,1478.7715044173,0
7.2096595655,2033.5642631401,1.3596888937,0.2850994994,136.5155114424,58.1300658731,697.0844413072,0
6.5759457106,138.4401140791,2.0784610547,0.793766807,79.8684858952,120.6583021224,1437.1301795517,0
6.2925864374,2284.6632075737,1.6931559758,0.835924073,227.5337871,64.2510346828,475.1326305518,0
4.2513264091,561.9522917048,2.1657387224,0.0516621758,101.0780624892,150.6399403828,800.3918830761,0
6.6715782701,3752.7884872146,1.4916542653,0.7288221801,224.3329914816,79.4907851334,657.7148223606,0
5.8244478241,4614.848181201,2.2792334649,0.1729224976,204.8270774201,85.4406054564,1305.5989555041,0
6.5692241226,2623.2420224208,2.6279679491,0.7221555793,184.5220020056,30.1585631665,1721.1134885497,0
7.2756695486,771.1291066655,1.9764822589,0.258888742,226.3569922277,144.3259272009,539.5047049697,0
7.0695954494,986.7680134922,2.5945180513,0.4569803596,98.4816880674,31.6478525348,584.9442354493,0
6.3166169415,2797.1089009409,1.2441708433,0.1126978604,21.6931724318,148.7534694747,1510.1995448898,0
4.204508468,2845.3233704252,1.1693523105,0.9037457706,272.135225754,139.6465979626,1874.5211664471,0
6.8400856064,4159.8390220426,2.1394157011,0.3060591982,65.3397345349,65.4400044078,1368.4422311514,0
4.6042978754,1367.3371595229,1.9361217256,0.2330500985,176.5931009148,184.6352056913,1571.7519216953,0
6.3324931495,2955.3352323205,1.9758958185,0.1865638596,268.4131366281,49.7072004026,455.2250918829,0
6.6250531273,960.5161182227,1.7437919991,0.0282849283,41.1203827621,34.640726152,392.4972171753,0
6.2982993482,4201.3381994353,1.7466308127,0.8745764767,64.003972368,65.0780847122,556.252888153,0
6.171957184,2157.3609952645,2.2265666937,0.7616749054,163.7109048099,125.5260709804,1889.9255344704,0
5.0467250836,1859.9032993064,2.4354067234,0.6113055171,53.5598713619,75.2294620021,1095.324622312,0
5.4678644329,973.546560778,2.8488601836,0.7623187617,144.4067496324,136.0122056614,1825.3805426304,0
4.4766094983,1326.8279484642,2.0854024945,0.7990103714,10.8764686325,196.8036300393,1073.3412249001,0
5.2573089922,1534.3497454149,1.3487134153,0.7915739089,286.6242494238,82.7289509691,1919.1151810809,0
6.883291654,2457.150524634,2.3480523583,0.4349841792,167.6170224638,11.6092674037,1483.6479080109,0
4.1848862557,4103.7162399063,2.6498938589,0.2370772876,97.0988343107,96.2620757117,1314.3269417852,0
5.0057378161,3003.1833826964,1.5955741465,0.0554907211,0.7582649496,20.2302115837,1646.8261902788,0
7.3650095933,2192.134376478,2.0253679069,0.1468481691,165.309405804,28.9309804014,1339.064363038,0
7.2664053365,1058.9228425849,2.5291274361,0.0235024228,112.6491723965,22.1497015661,899.2082507127,0
4.6073792187,1929.1944516022,1.8350456122,0.3005911228,196.9865848419,183.7704102518,981.012135979,0
4.6732010477,1426.5415151603,2.708001647,0.5716397233,136.5033096921,29.9273443018,1064.5364241504,0
4.9747220118,4721.4993264814,2.7681402188,0.0839025418,154.9960467784,45.0116691029,998.3210521913,0
7.0689679939,2684.8211474539,1.6684305867,0.2078883541,240.0974578219,124.9036030729,1095.7112827246,0
4.7611952385,1737.80723337,2.9196868535,0.5200899376,120.209784373,104.2844084697,1624.2804600293,0
5.1903812778,975.6599925698,2.1698722367,0.6652041035,213.8154008876,176.3975181532,930.9960051715,0
4.2637421368,4795.9080597916,1.8700238549,0.6232575097,199.8915969385,109.3027417402,648.9378005517,0
6.6430006754,4038.38467409,2.105951172,0.4885611606,34.1814549384,16.7903323,877.260237458,0
5.0879615443,4772.91660972,2.5672454849,0.6599242953,155.2944267053,33.4735061453,1963.3763427133,0
5.3126424438,623.9354519915,1.9875977914,0.8739980116,266.1873005332,2.1931832113,1806.7027660774,0
4.9501947612,290.9645834453,2.6955805407,0.863866756,178.8693239527,114.8867514593,1682.3044634564,0
6.7520834345,4461.5168198693,2.1054948952,0.9676470927,298.84404928,23.3089219997,1744.224391242,0
5.7493779021,1999.0750576692,2.2261446198,0.0559655573,151.9383356301,174.1781140053,662.8845774362,0
5.4923646317,4703.4563498029,1.8571276756,0.3583676323,132.160994437,103.8905533035,1374.3852850235,0
6.8024248032,2315.3008082451,2.6349618702,0.5337206614,101.5441531104,131.5901656239,1520.1278330639,0
5.9531714147,377.4133683601,1.3397657503,0.2852977209,84.7876817854,134.6841600494,331.1927248452,0
6.6448862197,1400.178126554,1.6200436924,0.5279098279,64.7776802817,176.8942627151,445.1269248552,0
5.5553382681,4262.169120329,2.2316877888,0.2923295158,126.2280623329,141.3388760685,1954.5432637186,0
7.1259855143,1777.9207610737,2.9963957586,0.0035046635,8.2889267425,164.7681030342,639.0865676162,0
4.2126924394,1262.0255588589,1.852200308,0.7305662704,187.3006579654,47.5242435121,1155.559761771,0
7.2417493689,4093.5381072204,1.6463795697,0.9822645614,212.5861201305,12.4898711334,359.7732125907,0
4.5894278215,3666.4937534457,1.3674778517,0.5114867692,27.9780360542,184.177231566,884.7330430921,0
7.178462198,4729.8906453617,1.0122572946,0.4641351872,7.3968167121,181.7385532606,1181.2928260488,0
4.2623040444,640.3559685552,1.767018049,0.9402341929,207.8727454704,173.5237732378,922.976298778,0
4.1512479484,4874.1564223016,1.0343459813,0.9476516531,110.6032271547,2.0180810044,1471.5672939317,0
7.4318910641,4831.5660419042,1.3218740224,0.1812478061,169.6616743859,127.4609652857,1557.010453232,0
4.6336762617,4799.1347251457,2.2774785126,0.8470469189,162.0197145853,82.855369518,1961.2109412115,0
6.0374247979,4347.680555716,2.9065847927,0.675354627,164.6816035556,0.7021701821,368.0333892563,0
4.7029792562,1011.4413160944,1.5095175904,0.3049346377,108.0196480652,84.1075380138,468.0727753752,0
4.1482667618,3402.3278004578,2.0746696497,0.4441442022,190.3319823505,165.5358814407,1027.0779454976,0
6.2439181277,4772.5038967923,2.6792489917,0.4260008105,193.4150513444,35.4141843832,1252.8877143217,0
7.434649019,2639.7440644924,2.8552765984,0.4073349205,299.6534481554,115.8440070455,371.8572902011,0
6.0536417884,1445.40620883,1.0649626441,0.8208533047,82.7188910942,159.3097108093,789.969891025,0
4.6801422386,4872.2843131117,1.7232906555,0.6013762114,182.9944478443,112.0946964347,1854.9827639861,0
6.3605437498,2078.2917201142,2.724760769,0.1810628991,163.2710272831,190.1100743888,1363.1759707967,0
6.8593895767,3302.4475551715,2.6787417271,0.9444878798,81.8765182598,33.9322162513,1122.7842755653,0
6.4565184939,1213.2371405929,1.0082029009,0.3429351158,290.6578006403,138.9934921212,982.2532547001,0
4.6740163407,1844.8394013983,1.3396788666,0.1063058213,272.0227117718,199.5300676751,578.9945473128,0
4.1908289561,1715.6824250164,1.9233183615,0.2048212471,90.4274735396,40.1741471383,1616.2429663352,0
6.4940228014,3211.2624272288,1.7744357142,0.9090409413,290.8597624605,34.7278625251,679.1214904002,0
5.839708598,547.127789483,1.8728967976,0.5817912648,156.6220713412,66.1817166156,1222.1578703313,0
7.3558033399,1109.4852810278,2.3096627168,0.0433966942,19.9249213444,110.3656448447,478.3966065575,0
4.0782137595,940.4136884753,2.129698342,0.7033409545,60.7435692424,133.6518874416,610.2097628687,0
6.1471009932,2118.6024314894,2.3075990187,0.9950527525,281.3450895698,0.8563515672,1805.2458994159,0
4.2327177831,4769.9282721832,1.5636513582,0.3820348304,27.4914615527,22.4545516658,1535.4589608899,0
7.3051628251,3092.6676252761,2.4317000311,0.7619697446,78.8442823659,9.045926184,303.1836646626,0
5.2272724903,1283.1747181762,1.1246354501,0.1795282925,37.3496694804,182.9756761235,538.4542628806,0
5.881769624,3006.2191800496,2.0869789154,0.0990564342,95.6395085252,10.2540664926,972.6388539637,0
4.6600962595,2851.9994130935,2.3856167877,0.5321198602,130.2710089834,77.4666841713,1730.8760057649,0
4.7677882277,3697.6698636915,2.5149646495,0.4192000073,89.1901797677,94.1082972092,458.4636740176,0
4.1607551128,646.8556773143,1.3742900629,0.5041768203,254.7409908483,47.1284663999,1889.7754182695,0
7.3421776813,4798.6325637415,2.6751254694,0.3638250408,21.8051733008,113.7637463533,1249.7584546933,0
6.9749151849,4980.3561496359,2.0163146131,0.345204031,55.7705134669,0.9599649635,1165.4932772311,0
5.9443153335,4142.1985511053,2.0091539358,0.9164683487,188.4250429714,168.0672476442,552.1129491732,0
6.9936764561,3408.2048867749,1.3404660649,0.1897635581,277.9501857133,6.4430720901,1086.3094036027,0
5.0971635148,3358.8794559923,2.6792587751,0.3603781216,128.0706261969,196.3835569003,1632.6580664547,0
7.1402144583,2249.934881193,1.468152408,0.4118634654,214.8275753495,21.8860809672,759.7974795481,0
4.1632256516,2218.5039178569,2.654891472,0.0246636883,202.5970580422,186.4991749027,702.777364569,0
6.4277219425,4877.999315391,2.9245561203,0.234929193,30.0993159636,29.6565075792,1493.4606364197,0
6.5401560641,3403.7591519782,1.6721567755,0.1697769398,174.2283275857,96.7360891516,1539.0180501079,0
5.5447602754,1759.3345039637,1.5869571547,0.21147032,79.723912856,18.9660877688,889.6569185791,0
4.1279943433,1013.427851115,2.4935408892,0.3254689887,200.4711050932,143.3768351195,1288.0150826446,0
7.3554420948,205.0553464533,2.4773053012,0.9587866439,258.6815188059,33.578538361,855.5945206279,0
4.6035814396,3046.4109826921,2.424375964,0.3170737694,161.8519721953,138.1841140142,1016.2776882388,0
6.9890543566,3880.5946829103,1.1293310877,0.6211252991,70.5976652879,111.5036529335,1926.7103524761,0
7.0767170159,2082.1303752642,1.5830277167,0.2344057444,159.754460927,22.8496906516,1233.767513818,0
4.0046677382,1686.8631906546,1.4398686277,0.97121879,218.172695871,69.9306760924,457.8366471021,0
5.8088020814,1145.8946184976,2.0728590918,0.8353623542,184.7377656304,126.757683909,1219.7514914068,0
7.2454297142,4666.323153661,2.0254464021,0.3057594871,137.8761017638,37.3115824391,1381.7853360408,0
5.7503231752,606.1723412851,1.3952955622,0.4796319562,266.2766972157,113.2781441262,1458.6095003544,0
5.1865999241,2899.9158259168,1.8947596453,0.6591299126,15.1726698237,98.6600432478,803.1874627447,0
5.1416477145,4808.4954146345,1.3653896254,0.3112452526,152.9677727193,172.6053896299,1008.3391414508,0
6.6035284831,4296.2330812525,1.6200327116,0.3927501835,106.9668671065,166.5711617236,375.3896653211,0
5.0794738109,3429.1019322161,2.1308869991,0.4362893593,161.9844681664,39.5169171657,1032.2182567336,0
5.7559604446,4515.8266975776,1.5216703256,0.8678285022,193.2724202478,4.0681662135,1531.873272729,0
4.1244315714,4987.1675213877,2.7452733754,0.2973437475,77.223369059,76.2882164211,905.4838410346,0
5.3031823643,1659.5550759855,2.2422668137,0.1642636637,253.7943877338,162.4804968063,1110.021453354,0
6.9845548785,1311.0108431484,1.0351309114,0.619207925,137.3728220894,113.4329092592,1828.8769953313,0
7.3947395075,3208.8203848025,2.5281111797,0.0838084335,48.2146754675,146.6409609906,1033.3212758596,0
5.5608784464,1612.1776400136,2.214712767,0.1851650454,188.0748837942,34.759771427,408.5042590065,0
5.1562519104,1232.5876758483,2.7779832771,0.0549534539,52.9841077722,109.7439211166,1117.8142244407,0
4.1604820643,135.5368972742,2.9761358839,0.6588347004,109.6218392705,94.0864495326,753.1352047723,0
5.2070582429,3280.3178896143,2.7656235977,0.1841300231,252.1084516156,24.3113259037,665.4867801003,0
4.1301135082,789.9781242557,2.8346062909,0.4594387466,23.2997585335,191.9453676078,1794.2869231897,0
6.641388823,4674.016680543,1.4402588417,0.836369293,206.9973589063,173.9518499135,1654.7496617625,0
5.2127327211,3894.5528313846,1.524912606,0.328592163,32.3717151669,187.0153231961,794.7057177805,0
5.8221786281,2017.5308986844,2.9198562412,0.3350491709,233.5637464268,171.0832309262,1040.5310457177,0
5.3236013506,3763.9545225699,2.8257919606,0.7549317331,68.1379096776,177.6615494875,958.8888346426,0
6.0168029412,4174.0345345343,1.3767895348,0.7845101357,178.8488393732,178.6683283655,592.349683134,0
5.4723878296,4180.9311550475,1.0384634069,0.1122013668,297.169563827,56.0788357181,1958.4234293307,0
4.6388604285,1869.362770736,2.505738889,0.6577784072,174.3367199787,105.979835161,1733.8487542301,0
4.8223199699,2268.1075422682,1.3109045843,0.5959415957,75.1633272814,66.7684128687,1101.12621826,0
4.09369705,550.4958860121,2.3718584414,0.4289699807,259.4370666,138.9344007288,313.7716008004,0
6.1584931577,559.2518436926,2.5618663596,0.9915076883,159.3596382725,136.5559000388,703.4340735211,0
5.5315921031,4294.8671279583,1.3348458955,0.2655356056,133.6301025858,142.4497783688,939.0027231526,0
7.2470629792,562.8395512167,1.7416083951,0.7089541234,67.7960296984,131.2826268459,579.1688289865,0
4.195930997,692.9770120684,2.8599695663,0.5517508829,238.9037326439,66.530900181,1307.5197014053,0
5.732332468,4734.1160010712,2.4951492721,0.7305426315,13.9059808303,109.9339338007,1093.8854716331,0
7.2474479331,1360.9757421287,1.5396669066,0.4113462489,73.0109140219,25.8367835617,1757.6052393064,0
5.9539678354,4320.6773228872,2.6622695308,0.2820423548,164.3212332973,16.643540548,1855.9282028523,0
5.4149195027,2029.0133010562,1.6055107412,0.4606637447,75.5278159636,74.9704545594,1659.9099825943,0
6.9198942625,1590.4941403797,1.9380288611,0.8738197763,15.8019995489,177.8289923992,672.613387609,0
6.3748873548,2954.5033122846,2.1058814964,0.8593602248,30.4716430934,69.4056050651,1215.0296687861,0
6.8395109888,1160.5711087172,2.6058596827,0.3996384825,56.6741569301,151.7972880887,454.5281325067,0
5.8016858093,412.9913409233,1.7128357103,0.601076799,166.8346624462,80.9310835809,1029.3815897526,0
4.7936934367,2333.8246832781,2.9065097114,0.8504529178,43.5698607229,5.9561574642,1886.9913316183,0
5.8436241246,2735.4053334316,2.5614359914,0.3146889739,144.5722706508,193.7325826293,1442.6527677851,0
4.538107612,752.8110651233,1.4085295167,0.7667116744,88.6131011522,4.277769335,1905.0964179596,0
4.5939969574,146.8351121255,1.4742632048,0.2350287871,126.6015752537,184.0779663,1794.6143602245,0
5.5991309424,2113.4095344599,2.1100181729,0.243454012,15.6554975899,187.8448272342,617.3882742912,0
4.6944025524,2415.0556113844,1.9832266897,0.0184342097,44.3864216322,75.6309637121,1462.3421789679,0
4.7994645989,2172.7707865846,2.1146901294,0.8885924946,97.8211506981,26.7116531727,1131.7627840259,0
6.6135256059,638.3128095584,1.8493669834,0.0177851413,10.0677544942,96.5906726433,806.9354068566,0
6.9578755465,3050.5561000196,1.9078659235,0.4079353711,149.1736440569,8.0877662425,1817.7487059151,0
7.4940610451,989.2869118076,1.2407659295,0.1435774634,198.3081174703,132.2881676902,1741.4710758733,0
6.6313923595,2303.4793995098,2.2257107231,0.6882846704,153.8209410856,95.1301968903,1396.6656575925,0
5.9511609214,3255.317296146,2.2257095479,0.7191965605,192.8410526349,103.9484972875,1459.0545791835,0
5.5731868781,1284.1890072658,1.0028364403,0.5599641471,177.1965679826,194.4097929551,914.5131679603,0
5.3794663499,1088.8179485767,1.1410685905,0.7728044929,74.9043193018,121.780972206,1469.2141604273,0
5.6493284055,4394.1253538332,1.887589682,0.284908623,268.8046568885,172.31285685,578.8679100299,0
4.0908635642,540.9292261131,1.5730947971,0.9722598017,167.5548459482,74.6523464059,1810.8173608417,0
5.5859771602,1644.669279165,2.8824390575,0.8495176662,253.1005126258,102.45694861,1642.0452779863,0
4.6277367574,2908.7924920256,2.9676918457,0.2909584305,238.3056987743,98.0956814416,367.6696614775,0
6.6705678924,925.9888075214,2.2629471343,0.085664194,284.0602192488,58.3447774361,684.9899758516,0
4.4519774142,4735.4107473613,2.4238074849,0.7416608887,149.8213684141,94.9455570541,487.0361130855,0
5.9594438345,1309.8908260331,2.9542906656,0.79658094,123.8976180579,30.2682517383,1635.0638749359,0
4.4271881848,1027.7353921357,1.4230410355,0.5568906383,236.1169961971,62.8629757449,443.938684268,0
5.6258846223,3765.7401816837,1.4433276862,0.219924548,284.168108204,190.8307454238,1983.7917445047,0
6.8268086055,1022.1024289229,1.4239630416,0.3402252415,95.4397594,191.3055498156,1641.4257708989,0
6.5340307726,1011.2197978849,2.8190511187,0.8278703795,49.0925523984,174.2340663922,762.8208118298,0
4.2830441104,3318.4293019196,2.3076093188,0.0949320096,95.655542681,198.5628924511,1453.3253339149,0
6.5552630831,1143.2946994611,1.157564142,0.2769016897,74.669515558,46.9088201496,627.682347208,0
6.0116449173,1707.7070316249,2.6406900301,0.1839474178,139.3881212606,2.7315672852,1118.8599481738,0
4.1954337731,4890.845208176,2.5811842573,0.4901114766,25.9762074538,118.4890881581,1589.8983761932,0
4.6675103855,2884.2208698587,2.6284217968,0.7682477776,240.8976053601,175.8646849739,1894.0595736711,0
5.4193240432,2886.9686023621,2.5813190521,0.6971398139,298.6560684793,2.7355302209,903.7264660368,0
4.9835977419,1385.3476658111,1.445059565,0.7091238408,25.4278419826,148.3217667887,1478.8239314277,0
